EGNZB-04,c097,Hallway,bag;chair;door;groceries
EGNZB-05,c023,Hallway,bag;chair;door;groceries
EGNZB-06,c022,Hallway,bag;chair;door;groceries
2URXS-00,c078,Living room,couch;food;pillow;sandwich;sofa
2URXS-01,c153,Living room,couch;food;pillow;sandwich;sofa
2URXS-02,c122,Living room,couch;food;pillow;sandwich;sofa
2URXS-03,c146,Living room,couch;food;pillow;sandwich;sofa
10J88-00,c015,Dining room,phone;table
10J88-01,c016,Dining room,phone;table
10J88-02,c150,Dining room,phone;table
OZ5SV-00,c032,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-01,c134,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-02,c092,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-03,c154,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-04,c002,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-05,c026,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-06,c028,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-07,c025,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-08,c001,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
OZ5SV-09,c155,Bedroom,bed;blinds;book;clothes;floor;hoodie;jacket;window
F17JD-00,c006,Stairs,door
F17JD-01,c008,Stairs,door
F17JD-02,c141,Stairs,door
F17JD-03,c097,Stairs,door
P4HXN-00,c047,Laundry room,clothes;laptop;laundry detergent;washing machine
P4HXN-01,c049,Laundry room,clothes;laptop;laundry detergent;washing machine
P4HXN-02,c052,Laundry room,clothes;laptop;laundry detergent;washing machine
P4HXN-03,c005,Laundry room,clothes;laptop;laundry detergent;washing machine
IYNUU-00,c137,Stairs,camera;floor;pants pocket;phone;picture;vacuum
IYNUU-01,c154,Stairs,camera;floor;pants pocket;phone;picture;vacuum
IYNUU-02,c087,Stairs,camera;floor;pants pocket;phone;picture;vacuum
IYNUU-03,c017,Stairs,camera;floor;pants pocket;phone;picture;vacuum
IYNUU-04,c018,Stairs,camera;floor;pants pocket;phone;picture;vacuum
IYNUU-05,c015,Stairs,camera;floor;pants pocket;phone;picture;vacuum
IYNUU-06,c127,Stairs,camera;floor;pants pocket;phone;picture;vacuum
UF91R-00,c142,Kitchen,food;homework;laptop;refrigerator;table
UF91R-01,c143,Kitchen,food;homework;laptop;refrigerator;table
UF91R-02,c046,Kitchen,food;homework;laptop;refrigerator;table
UF91R-03,c014,Kitchen,food;homework;laptop;refrigerator;table
UF91R-04,c052,Kitchen,food;homework;laptop;refrigerator;table
UF91R-05,c156,Kitchen,food;homework;laptop;refrigerator;table
UF91R-06,c063,Kitchen,food;homework;laptop;refrigerator;table
UF91R-07,c061,Kitchen,food;homework;laptop;refrigerator;table
03XSP-00,c037,Kitchen,chair;door;phone;shoe;something;towel
03XSP-01,c016,Kitchen,chair;door;phone;shoe;something;towel
03XSP-02,c056,Kitchen,chair;door;phone;shoe;something;towel
03XSP-03,c035,Kitchen,chair;door;phone;shoe;something;towel
03XSP-04,c015,Kitchen,chair;door;phone;shoe;something;towel
03XSP-05,c054,Kitchen,chair;door;phone;shoe;something;towel
03XSP-06,c034,Kitchen,chair;door;phone;shoe;something;towel
R77MC-00,c040,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-01,c109,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-02,c151,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-03,c110,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-04,c151,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-05,c041,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-06,c107,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-07,c154,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-08,c152,Bathroom,bag;box;clothes;coffee;cup;glass;hair
R77MC-09,c039,Bathroom,bag;box;clothes;coffee;cup;glass;hair
NVQ84-00,c144,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
NVQ84-01,c021,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
NVQ84-02,c151,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
NVQ84-03,c000,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
NVQ84-04,c004,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
NVQ84-05,c020,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
NVQ84-06,c106,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
NVQ84-07,c154,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
NVQ84-08,c001,Bathroom,bag;clothes;coffee;comb;cup;hair;laundry
WKP5N-00,c107,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-01,c106,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-02,c128,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-03,c094,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-04,c154,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-05,c113,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-06,c148,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-07,c148,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-08,c110,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-09,c129,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-10,c148,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-11,c011,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-12,c109,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-13,c154,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-14,c096,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-15,c106,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-16,c152,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-17,c129,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
WKP5N-18,c059,Kitchen,cabinet;chair;clothes;cup;drawer;glass;jacket;medicine;mirror;pills;shirt;table;water
G2QG2-00,c147,Kitchen,bag;food;pan;stove;table;vacuum
G2QG2-01,c023,Kitchen,bag;food;pan;stove;table;vacuum
G2QG2-02,c022,Kitchen,bag;food;pan;stove;table;vacuum
G2QG2-03,c009,Kitchen,bag;food;pan;stove;table;vacuum
G2QG2-04,c020,Kitchen,bag;food;pan;stove;table;vacuum
V6LP3-00,c106,Bathroom,chair;coffee;cup;dish;food;glass
V6LP3-01,c061,Bathroom,chair;coffee;cup;dish;food;glass
V6LP3-02,c156,Bathroom,chair;coffee;cup;dish;food;glass
V6LP3-03,c151,Bathroom,chair;coffee;cup;dish;food;glass
V6LP3-04,c062,Bathroom,chair;coffee;cup;dish;food;glass
V6LP3-05,c118,Bathroom,chair;coffee;cup;dish;food;glass
V6LP3-06,c119,Bathroom,chair;coffee;cup;dish;food;glass
V6LP3-07,c059,Bathroom,chair;coffee;cup;dish;food;glass
UGKZ4-00,c023,Living room,bag;chair;groceries;phone;sofa/couch
UGKZ4-01,c015,Living room,bag;chair;groceries;phone;sofa/couch
UGKZ4-02,c153,Living room,bag;chair;groceries;phone;sofa/couch
UGKZ4-03,c059,Living room,bag;chair;groceries;phone;sofa/couch
UGKZ4-04,c123,Living room,bag;chair;groceries;phone;sofa/couch
0NZVB-00,c106,Kitchen,cup;door;glass;refrigerator;shelf
0NZVB-01,c107,Kitchen,cup;door;glass;refrigerator;shelf
0NZVB-02,c006,Kitchen,cup;door;glass;refrigerator;shelf
0NZVB-03,c008,Kitchen,cup;door;glass;refrigerator;shelf
0NZVB-04,c154,Kitchen,cup;door;glass;refrigerator;shelf
0NZVB-05,c081,Kitchen,cup;door;glass;refrigerator;shelf
0NZVB-06,c143,Kitchen,cup;door;glass;refrigerator;shelf
1CITG-00,c104,Bathroom,light;medicine
1CITG-01,c128,Bathroom,light;medicine
LMX0P-00,c015,Home Office / Study (A room in a house used for work),chair;phone
LMX0P-01,c016,Home Office / Study (A room in a house used for work),chair;phone
LMX0P-02,c059,Home Office / Study (A room in a house used for work),chair;phone
51O3C-00,c096,Stairs,box;clothes;coat;mirror
51O3C-01,c155,Stairs,box;clothes;coat;mirror
51O3C-02,c001,Stairs,box;clothes;coat;mirror
EP19T-00,c097,Living room,camera;doorway
EP19T-01,c150,Living room,camera;doorway
EP19T-02,c087,Living room,camera;doorway
EP19T-03,c015,Living room,camera;doorway
EP19T-04,c016,Living room,camera;doorway
GWDF9-00,c150,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-01,c127,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-02,c081,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-03,c030,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-04,c009,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-05,c028,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-06,c097,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-07,c030,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-08,c009,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-09,c028,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
GWDF9-10,c097,Entryway (A hall that is generally located at the entrance of a house),book;doorway;floor;lights;shelf;something;table;toys;tv
RYRQT-00,c156,Kitchen,door;food;mirror;sandwich
RYRQT-01,c153,Kitchen,door;food;mirror;sandwich
RYRQT-02,c061,Kitchen,door;food;mirror;sandwich
RYRQT-03,c097,Kitchen,door;food;mirror;sandwich
RYRQT-04,c065,Kitchen,door;food;mirror;sandwich
RYRQT-05,c067,Kitchen,door;food;mirror;sandwich
05GIA-00,c034,Bathroom,cabinet;mirror;sink;table;towel
05GIA-01,c035,Bathroom,cabinet;mirror;sink;table;towel
05GIA-02,c154,Bathroom,cabinet;mirror;sink;table;towel
05GIA-03,c009,Bathroom,cabinet;mirror;sink;table;towel
05GIA-04,c113,Bathroom,cabinet;mirror;sink;table;towel
ZCULX-00,c032,Home Office / Study (A room in a house used for work),book;cup/glass/bottle;food;sandwich
ZCULX-01,c065,Home Office / Study (A room in a house used for work),book;cup/glass/bottle;food;sandwich
ZCULX-02,c106,Home Office / Study (A room in a house used for work),book;cup/glass/bottle;food;sandwich
ZCULX-03,c156,Home Office / Study (A room in a house used for work),book;cup/glass/bottle;food;sandwich
ZCULX-04,c027,Home Office / Study (A room in a house used for work),book;cup/glass/bottle;food;sandwich
ZCULX-05,c063,Home Office / Study (A room in a house used for work),book;cup/glass/bottle;food;sandwich
ZCULX-06,c115,Home Office / Study (A room in a house used for work),book;cup/glass/bottle;food;sandwich
PQYWB-00,c016,Laundry room,clothes;door;phone;towel
PQYWB-01,c001,Laundry room,clothes;door;phone;towel
PQYWB-02,c141,Laundry room,clothes;door;phone;towel
PQYWB-03,c015,Laundry room,clothes;door;phone;towel
PQYWB-04,c036,Laundry room,clothes;door;phone;towel
PQYWB-05,c035,Laundry room,clothes;door;phone;towel
PQYWB-06,c097,Laundry room,clothes;door;phone;towel
PQYWB-07,c008,Laundry room,clothes;door;phone;towel
PQYWB-08,c033,Laundry room,clothes;door;phone;towel
PQYWB-09,c034,Laundry room,clothes;door;phone;towel
PQYWB-10,c006,Laundry room,clothes;door;phone;towel
PQYWB-11,c008,Laundry room,clothes;door;phone;towel
PQYWB-12,c033,Laundry room,clothes;door;phone;towel
PQYWB-13,c034,Laundry room,clothes;door;phone;towel
PQYWB-14,c006,Laundry room,clothes;door;phone;towel
70FXC-00,c059,Bedroom,chair;cup;food;glass;water
70FXC-01,c107,Bedroom,chair;cup;food;glass;water
70FXC-02,c106,Bedroom,chair;cup;food;glass;water
70FXC-03,c152,Bedroom,chair;cup;food;glass;water
70FXC-04,c156,Bedroom,chair;cup;food;glass;water
C8WLX-00,c094,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
C8WLX-01,c151,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
C8WLX-02,c097,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
C8WLX-03,c144,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
C8WLX-04,c055,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
C8WLX-05,c011,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
C8WLX-06,c059,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
C8WLX-07,c015,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
C8WLX-08,c056,Entryway (A hall that is generally located at the entrance of a house),box;doorway;hair;mirror;phone/camera;shoe;table
UVMZ8-00,c015,Laundry room,coffee;cup;dish;light;phone
UVMZ8-01,c104,Laundry room,coffee;cup;dish;light;phone
UVMZ8-02,c106,Laundry room,coffee;cup;dish;light;phone
UVMZ8-03,c107,Laundry room,coffee;cup;dish;light;phone
UVMZ8-04,c120,Laundry room,coffee;cup;dish;light;phone
UVMZ8-05,c118,Laundry room,coffee;cup;dish;light;phone
UVMZ8-06,c016,Laundry room,coffee;cup;dish;light;phone
KAMP0-00,c059,Garage,book;chair;mirror
KAMP0-01,c093,Garage,book;chair;mirror
KAMP0-02,c094,Garage,book;chair;mirror
KAMP0-03,c096,Garage,book;chair;mirror
KAMP0-04,c149,Garage,book;chair;mirror
KAMP0-05,c026,Garage,book;chair;mirror
NO0WS-00,c020,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-01,c130,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-02,c156,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-03,c062,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-04,c102,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-05,c024,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-06,c100,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-07,c023,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-08,c081,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-09,c081,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-10,c063,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-11,c022,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-12,c042,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-13,c043,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-14,c114,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-15,c040,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-16,c098,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-17,c127,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-18,c023,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-19,c081,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-20,c061,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
NO0WS-21,c063,Pantry,bag;box;broom;closet/cabinet;floor;food;groceries;shelf
UWEWX-00,c059,Living room,book;chair;paper;picture;towel
UWEWX-01,c088,Living room,book;chair;paper;picture;towel
UWEWX-02,c026,Living room,book;chair;paper;picture;towel
UWEWX-03,c115,Living room,book;chair;paper;picture;towel
OSTTS-00,c051,Closet / Walk-in closet / Spear closet,closet/cabinet;laptop;wardrobe
OSTTS-01,c114,Closet / Walk-in closet / Spear closet,closet/cabinet;laptop;wardrobe
LFU36-00,c142,Kitchen,cup;door;food;laptop;refrigerator;stove;water
LFU36-01,c047,Kitchen,cup;door;food;laptop;refrigerator;stove;water
LFU36-02,c006,Kitchen,cup;door;food;laptop;refrigerator;stove;water
LFU36-03,c106,Kitchen,cup;door;food;laptop;refrigerator;stove;water
LFU36-04,c143,Kitchen,cup;door;food;laptop;refrigerator;stove;water
LFU36-05,c049,Kitchen,cup;door;food;laptop;refrigerator;stove;water
LFU36-06,c110,Kitchen,cup;door;food;laptop;refrigerator;stove;water
LFU36-07,c063,Kitchen,cup;door;food;laptop;refrigerator;stove;water
5TLQE-00,c025,Laundry room,book
5TLQE-01,c026,Laundry room,book
5TLQE-02,c027,Laundry room,book
5TLQE-03,c032,Laundry room,book
I1OLQ-00,c006,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-01,c020,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-02,c123,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-03,c152,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-04,c097,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-05,c008,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-06,c132,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-07,c021,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-08,c059,Living room,bag;chair;door;groceries;lock;sofa;television;tv
I1OLQ-09,c132,Living room,bag;chair;door;groceries;lock;sofa;television;tv
PRQSR-00,c089,Living room,corner;floor;pillow;shoe;window
PRQSR-01,c057,Living room,corner;floor;pillow;shoe;window
PRQSR-02,c054,Living room,corner;floor;pillow;shoe;window
PRQSR-03,c053,Living room,corner;floor;pillow;shoe;window
PRQSR-04,c126,Living room,corner;floor;pillow;shoe;window
PRQSR-05,c058,Living room,corner;floor;pillow;shoe;window
67RSR-00,c134,Bedroom,bed;floor;mirror
67RSR-01,c133,Bedroom,bed;floor;mirror
67RSR-02,c096,Bedroom,bed;floor;mirror
67RSR-03,c146,Bedroom,bed;floor;mirror
67RSR-04,c093,Bedroom,bed;floor;mirror
67RSR-05,c126,Bedroom,bed;floor;mirror
67RSR-06,c135,Bedroom,bed;floor;mirror
WVB7F-00,c128,Hallway,blanket;medicine
WVB7F-01,c072,Hallway,blanket;medicine
WVB7F-02,c073,Hallway,blanket;medicine
WVB7F-03,c153,Hallway,blanket;medicine
WVB7F-04,c129,Hallway,blanket;medicine
1YC83-00,c068,Living room,couch;food;plate;sandwich;shoe;sofa;table
1YC83-01,c156,Living room,couch;food;plate;sandwich;shoe;sofa;table
1YC83-02,c055,Living room,couch;food;plate;sandwich;shoe;sofa;table
1YC83-03,c065,Living room,couch;food;plate;sandwich;shoe;sofa;table
1YC83-04,c069,Living room,couch;food;plate;sandwich;shoe;sofa;table
1YC83-05,c154,Living room,couch;food;plate;sandwich;shoe;sofa;table
1YC83-06,c123,Living room,couch;food;plate;sandwich;shoe;sofa;table
1YC83-07,c063,Living room,couch;food;plate;sandwich;shoe;sofa;table
1YC83-08,c062,Living room,couch;food;plate;sandwich;shoe;sofa;table
39850-00,c072,Living room,animal;blanket;book;couch;sofa;table
39850-01,c026,Living room,animal;blanket;book;couch;sofa;table
39850-02,c123,Living room,animal;blanket;book;couch;sofa;table
39850-03,c009,Living room,animal;blanket;book;couch;sofa;table
39850-04,c025,Living room,animal;blanket;book;couch;sofa;table
39850-05,c032,Living room,animal;blanket;book;couch;sofa;table
LRTNA-00,c000,Living room,clothes;table
LRTNA-01,c001,Living room,clothes;table
LRTNA-02,c003,Living room,clothes;table
LRTNA-03,c009,Living room,clothes;table
LRTNA-04,c002,Living room,clothes;table
68K01-00,c020,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-01,c022,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-02,c137,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-03,c130,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-04,c110,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-05,c106,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-06,c107,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-07,c109,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-08,c021,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
68K01-09,c127,Kitchen,bag;cup/glass/bottle;floor;groceries;vacuum
472B0-00,c030,Bedroom,bed;book
472B0-01,c146,Bedroom,bed;book
472B0-02,c134,Bedroom,bed;book
472B0-03,c135,Bedroom,bed;book
472B0-04,c133,Bedroom,bed;book
472B0-05,c026,Bedroom,bed;book
472B0-06,c027,Bedroom,bed;book
472B0-07,c032,Bedroom,bed;book
4UYGY-00,c015,Bedroom,bed;phone;shelf
4UYGY-01,c016,Bedroom,bed;phone;shelf
4UYGY-02,c018,Bedroom,bed;phone;shelf
4UYGY-03,c146,Bedroom,bed;phone;shelf
4UYGY-04,c134,Bedroom,bed;phone;shelf
998SY-00,c046,Stairs,blanket;floor;laptop
998SY-01,c151,Stairs,blanket;floor;laptop
998SY-02,c047,Stairs,blanket;floor;laptop
998SY-03,c125,Stairs,blanket;floor;laptop
998SY-04,c050,Stairs,blanket;floor;laptop
M1FNW-00,c051,Living room,chair;laptop;phone;table
M1FNW-01,c052,Living room,chair;laptop;phone;table
M1FNW-02,c059,Living room,chair;laptop;phone;table
M1FNW-03,c049,Living room,chair;laptop;phone;table
M1FNW-04,c152,Living room,chair;laptop;phone;table
M1FNW-05,c050,Living room,chair;laptop;phone;table
M1FNW-06,c047,Living room,chair;laptop;phone;table
M1FNW-07,c015,Living room,chair;laptop;phone;table
LYO14-00,c009,Kitchen,cup;dish;glass;pitcher;table;water
LYO14-01,c108,Kitchen,cup;dish;glass;pitcher;table;water
LYO14-02,c119,Kitchen,cup;dish;glass;pitcher;table;water
LYO14-03,c118,Kitchen,cup;dish;glass;pitcher;table;water
LYO14-04,c120,Kitchen,cup;dish;glass;pitcher;table;water
HJ8U7-00,c106,Bedroom,clothes;floor;glass;mirror;picture;wall;water
HJ8U7-01,c148,Bedroom,clothes;floor;glass;mirror;picture;wall;water
HJ8U7-02,c109,Bedroom,clothes;floor;glass;mirror;picture;wall;water
HJ8U7-03,c096,Bedroom,clothes;floor;glass;mirror;picture;wall;water
HJ8U7-04,c110,Bedroom,clothes;floor;glass;mirror;picture;wall;water
TUPTT-00,c053,Other,door;mirror;shoe;sink
TUPTT-01,c096,Other,door;mirror;shoe;sink
TUPTT-02,c055,Other,door;mirror;shoe;sink
TUPTT-03,c097,Other,door;mirror;shoe;sink
ZXSRR-00,c065,Kitchen,book;food;laptop;sandwich
ZXSRR-01,c067,Kitchen,book;food;laptop;sandwich
ZXSRR-02,c026,Kitchen,book;food;laptop;sandwich
ZXSRR-03,c032,Kitchen,book;food;laptop;sandwich
ZXSRR-04,c156,Kitchen,book;food;laptop;sandwich
ZXSRR-05,c061,Kitchen,book;food;laptop;sandwich
ZXSRR-06,c063,Kitchen,book;food;laptop;sandwich
ZXSRR-07,c069,Kitchen,book;food;laptop;sandwich
ZXSRR-08,c049,Kitchen,book;food;laptop;sandwich
ZXSRR-09,c029,Kitchen,book;food;laptop;sandwich
ZXSRR-10,c030,Kitchen,book;food;laptop;sandwich
3Q3YY-00,c039,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-01,c040,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-02,c040,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-03,c097,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-04,c114,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-05,c154,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-06,c041,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-07,c008,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-08,c043,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-09,c141,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-10,c042,Hallway,box;closet/cabinet;door;vacuum
3Q3YY-11,c006,Hallway,box;closet/cabinet;door;vacuum
CXGSD-00,c000,Hallway,clothers;clothes;floor;pillow;television
CXGSD-01,c002,Hallway,clothers;clothes;floor;pillow;television
CXGSD-02,c080,Hallway,clothers;clothes;floor;pillow;television
CXGSD-03,c126,Hallway,clothers;clothes;floor;pillow;television
CXGSD-04,c001,Hallway,clothers;clothes;floor;pillow;television
CXGSD-05,c076,Hallway,clothers;clothes;floor;pillow;television
CXGSD-06,c154,Hallway,clothers;clothes;floor;pillow;television
CXGSD-07,c125,Hallway,clothers;clothes;floor;pillow;television
CXGSD-08,c132,Hallway,clothers;clothes;floor;pillow;television
CXGSD-09,c127,Hallway,clothers;clothes;floor;pillow;television
CXGSD-10,c079,Hallway,clothers;clothes;floor;pillow;television
CXGSD-11,c077,Hallway,clothers;clothes;floor;pillow;television
CXGSD-12,c004,Hallway,clothers;clothes;floor;pillow;television
XQ4RB-00,c104,Kitchen,bag;chair;doorway;fan;floor;light;switch
XQ4RB-01,c020,Kitchen,bag;chair;doorway;fan;floor;light;switch
XQ4RB-02,c151,Kitchen,bag;chair;doorway;fan;floor;light;switch
XQ4RB-03,c152,Kitchen,bag;chair;doorway;fan;floor;light;switch
XQ4RB-04,c154,Kitchen,bag;chair;doorway;fan;floor;light;switch
XQ4RB-05,c059,Kitchen,bag;chair;doorway;fan;floor;light;switch
XQ4RB-06,c097,Kitchen,bag;chair;doorway;fan;floor;light;switch
8GQJO-00,c059,Recreation room / Man cave,chair;head;pillow
8GQJO-01,c153,Recreation room / Man cave,chair;head;pillow
NC1OC-00,c059,Living room,book;chair;homework;sofa;table;television;tv
NC1OC-01,c151,Living room,book;chair;homework;sofa;table;television;tv
NC1OC-02,c009,Living room,book;chair;homework;sofa;table;television;tv
NC1OC-03,c132,Living room,book;chair;homework;sofa;table;television;tv
NC1OC-04,c123,Living room,book;chair;homework;sofa;table;television;tv
NC1OC-05,c014,Living room,book;chair;homework;sofa;table;television;tv
NC1OC-06,c152,Living room,book;chair;homework;sofa;table;television;tv
